source,isbn,title,authors,trust,confidence
the book trader,1558609067,web services and serviceoriented architecture the savvy managers guide,barry douglas k,0.9991608266060772,0.9991608266060772
sarl culture-factory,1558608915,data quality,jack olson,0.8356993882813973,0.9060678185282635
caiman,1558607587,business process change,harmon paul,0.8996170885289858,0.9984258140700514
"the bookman, inc.",1558608303,maintaining evolving successful commercial web sites managing change content customer relationships and site measurement,friedlein ashley,0.906598584331616,0.9929390248205883
"the bookman, inc.",155558280X,corporate portals empowered with xml and web services,guruge anura,0.906598584331616,0.8747955756681256
pavillion iv books,0750674741,enterprise information portals knowledge management,firestone joseph m,0.937176311789169,0.9798332189999643
powell's  books,1555582907,socially responsible it management,erbschloe michael,0.9257430697715145,0.9763936688321049
powell's  books,1555582648,openvms with apache osu wasd,winston alan,0.9257430697715145,0.9332296393465536
bobs books,155558263X,crm redefining customer relationship management,peeljeffrey,0.9211670314157427,0.9379835558801585
scholar's basement,1555582567,managing systems migrations and upgrades demystifying the technology puzzle,breakfield charles burkey roxanne,0.8467417490332473,0.8467417490332473
quartermelon,0080439977,the key to prosperity in the third millennium selected papers from the 9th international conference on management of technology,edelstein khalil tarek lefebvre louis a,0.9282979715073033,0.6340601207366076
bookbyte / norwest textbooks,012449983X,project management for the 21st century by lientz 3rd edition,lientz bennet p rea kathryn p,0.9280766480694883,0.9768831418215655
caiman,1555582516,data quality os,redman thomas c,0.8996170885289858,0.9900686001953714
betterworld.com,0124499686,breakthrough technology project management 2e ebusiness solutions,bennet p lientz kathryn p rea,0.9316930926150601,0.9798837222426681
caiman,0124499775,start right in e business,lientz bennet p,0.8996170885289858,0.9394388341310222
universalathenaeum,0124499805,dynamic ebusiness implementation management how to effectively manage ebusiness implementation ebusiness solutions,bennet p lientz kathryn p rea,0.9606553803975723,0.927907156355373
bailey's books,0750697016,fifth generation management dynamic teaming virtual enterprising and knowledge networking,savage charles m,0.9841786132755121,0.9841786132755121
lorraine leaton,0750698004,windows 95 clear simple clear simple,mcbride p k,0.937284088283405,0.937284088283405
powell's  books,1558608729,stochastic local search foundations ap,hoos holger,0.9257430697715145,0.9173244048672778
sunmark store,1558609326,knowledge representation and reasoning,brachman ronald levesque hector,0.8836033429250405,0.9198572301041487
ashleyjohnson,1558608567,automated planning theory practice the morgan kaufmann series in artificial intelligence the morgan kaufmann series in artificial intelligence,ghallab malik nau dana traverso paolo,0.947929862047429,0.8324901258368915
browns books,1558608907,constraint processing,dechter rina,0.9373390621133753,0.990199419994081
bobs books,1558607609,applying knowledge management techniques for building corporate memories,watson,0.9211670314157427,0.8932383782681796
powell's  books,1558607978,evolutionary computation in bioinformati,fogel gary b,0.9257430697715145,0.8246076051053162
moonxscape,1558607838,blondie24 playing at the edge of ai the morgan kaufmann series in artificial intelligence,fogel david b,0.966753265523716,0.9901499674655151
changing hands bookstore,1558606734,creative evolutionary systems,bentley peter j corne david w,0.8534619586119018,0.8534619586119018
revaluation books,155860734X,foundations of genetic algorithms 6 foga6 the morgan kaufmann series in artificial intelligence,worth martin william spears worthy n martin,0.9237457492069083,0.6949844616631665
quartermelon,1558605959,swarm intelligence,kennedy james eberhart russell c shi yuhui,0.9282979715073033,0.8501376355120821
der buchfreund,1558606378,illustrating evolutionary computation with mathematica,jacob christian,0.9722692622189588,0.9734481347320317
reliable book service,1558604677,artificial intelligence a new synthesis,nilsson nils j,0.9012242932665471,0.9836597254111789
browns books,155860510X,genetic programming,banzhaf wolfgang,0.9373390621133753,0.9787050012845677
caiman,1558604626,applying casebased reaso,watson ian,0.8996170885289858,0.9463638005883828
quartermelon,1558607358,foundations of analog and digital electronic circuits,agarwal anant lang jeffrey,0.9282979715073033,0.9883771387274678
caiman,0123694590,computers as components,wolf wayne,0.8996170885289858,0.997647957920116
reliable book service,1558609105,virtual machines versatile platforms for systems and processes,smith jim nair ravi,0.9012242932665471,0.963660301916335
reliable book service,0120884763,network processor design issues and practices,franklin mark a,0.9012242932665471,0.6800558784720232
economy books,1558606041,computer organization and design the hardwaresoftware interface,patterson david a hennessy john l,0.9723914239747516,0.999899166332499
alphacraze.com,1558608745,arm system developers guide designing and optimizing system software the morgan kaufmann series in computer architecture and design,sloss andrew symes dominic wright chris,0.9831052612305028,0.9687643333754203
htbook,0122007514,principles and practices of interconnection networks,william james dally brian patrick towles,0.9092381214036427,0.968310831794184
bobs books,0121981576,network processor design vol 2,franklinmark a crowleypatrick hadimiogluhaldun,0.9211670314157427,0.6729392796495284
happybook,1558609334,the grid blueprint for a new computing infrastructure,foster ian,0.9805213064180616,0.9743601515412791
reliable book service,1558607986,digital arithmetic,ercegovac milos d lang tomas,0.9012242932665471,0.8984721766209821
browns books,1558608710,the the,dongarra jj,0.9373390621133753,0.6312796247127195
bobs books,1558608753,network processor design issues and practices volume 1,crowleypatrick franklinmark a,0.9211670314157427,0.8268210192809463
powell's  books,1558608524,interconnection networks an eng approach,duato jose,0.9257430697715145,0.7740239550359269
economy books,1558605967,computer architecture a quantitative approach,hennessey john patterson david a,0.9723914239747516,0.9885877137731446
caiman,0124343708,selfchecking faulttolerant,lala parag k,0.8996170885289858,0.8507057859441142
powell's  books,155860636X,skew tolerant circuit design,harris david,0.9257430697715145,0.8750805152668234
a1books,1558605398,readings in computer architecture,mark d hill,0.9107805611839029,0.7071246159886088
caiman,1558605576,logical effort,sutherland ivan e,0.8996170885289858,0.7724378494077887
economy books,1558603433,parallel computer architecture a hardwaresoftware approach,culler david e gupta anoop singh jaswinder pal,0.9723914239747516,0.9709553203919143
a1books,0123229804,cache memory book the,handy jim,0.9107805611839029,0.9114335976096091
revaluation books,1558602976,the mips programmers handbook,farquhar erin bunce philip,0.9237457492069083,0.7516230407301394
gotbooks,0121028208,the system engineers handbook the morgan kaufmann series in computer architecture and design,john black,0.9249149640674366,0.8709229382222289
b-line books,1558601368,cache and memory hierarchy a performance directed approach,przybylski steven a,0.9934590110630875,0.9934590110630875
a1books,0123694736,programming with quartz 2d and pdf graphics in mac os x the morgan kaufmann series in computer graphics,david gelphman bunny laden,0.9107805611839029,0.9615499357491928
browns books,0125852630,high dynamic range imaging,reinhard erik,0.9373390621133753,0.9211832334585258
caiman,0120884828,comp maya programming volu os,gould david,0.8996170885289858,0.9923514525426276
alphacraze.com,0120887932,mel scripting for maya animators second edition the morgan kaufmann series in computer graphics,wilkins mark r kazmier chris,0.9831052612305028,0.9838812077518329
missionbooks,1558606599,advanced graphics programming using opengl,mcreynolds tom blythe david,0.9557864584798912,0.9801917390086178
reliable book service,1558608613,digital geometry geometric methods for digital picture analysis,klette reinhard rosenfeld azriel,0.9012242932665471,0.9858764315294084
"the bookman, inc.",1558608532,realtime shader programming covering directx 90,fosner ron,0.906598584331616,0.8628043859852341
"the bookman, inc.",1558608354,complete maya programming an extensive guide to mel and the c api,gould david ad,0.906598584331616,0.984262538664022
powell's  books,1558607927,digital video hdtv algorithms interf,poynton charles,0.9257430697715145,0.991540234461338
revaluation books,1558608486,texturing modeling a procedural approach,ebert david s musgrave f kenton peachey darwyn perlin ken worley steven ebert david s,0.9237457492069083,0.8603896191122441
reliable book service,1558605940,geometric tools for computer graphics,schneider philip j eberly david h,0.9012242932665471,0.9833138561767418
"the bookman, inc.",1558603530,understanding virtual reality interface application and design,sherman william r craig alan b,0.906598584331616,0.9373913118776986
caiman,1558608389,level of detail for 3d graphic,luebke david p,0.8996170885289858,0.89119435837201
a1books,1558603549,pyramid algorithms a dynamic programming approach to curves and surfaces for geometric modeling,ron goldman,0.9107805611839029,0.8576537967621631
"the bookman, inc.",1558608605,jim blinns corner notation notation notation,blinn jim,0.906598584331616,0.9739355254545968
"the bookman, inc.",1558607870,nonphotorealistic computer graphics modeling rendering and animation,strothotte thomas schlechtweg stefan,0.906598584331616,0.9460528236864839
a1books,1558604464,subdivision methods for geometric design a constructive approach,warren joe weimer henrik,0.9107805611839029,0.8484109689976711
ashleyjohnson,1558607374,curves and surfaces for cagd a practical guide the morgan kaufmann series in computer graphics,farin gerald,0.947929862047429,0.9624288966086187
browns books,1558605797,computer animation,parent richard,0.9373390621133753,0.9884500341744785
title wave books,0122937856,visual effects in a digital world a co,goulekas karen e,0.9842637781965233,0.9522436433046192
browns books,1558606696,an an,rogers david f,0.9373390621133753,0.9807066482189882
monk cabin books,1558606181,advanced renderman creating cgi for motion pictures the morgan kaufmann series in computer graphics,anthony a apodaca larry gritz,0.9336422601763328,0.9413079705258274
a1books,0121339602,the art and science of digital compositing,brinkman ron,0.9107805611839029,0.988633556354357
recycle bookstore,1558604553,jim blinns corner dirty pixels,blinn jim,0.778257879011438,0.9697047318198243
harbor book cellar,1558603751,wavelets for computer graphics theory and applications,stollnitz eric j derose tony d salesin david h,0.8528542751841297,0.7553941096505713
bobs books,1558603875,jim blinns corner a trip down the graphics pipeline morgan,blinn,0.9211670314157427,0.9026978772056763
caiman,1558604006,intro to splines for use in co,bartels richard h,0.8996170885289858,0.7282571994826746
chamblin bookmine,1558602763,principles of digital image synthesis 2 volume set,glassner andrew s,0.9072894643467762,0.861259628698742
goldyne,1558601066,making them move mechanics control and animation of articulated figures,badler norman i,0.940807408187943,0.9402483636179872
bookfargo c/o christopher roman,0122861604,an introduction to ray tracing the morgan kaufmann series in computer graphics,glassner andrew s,0.9023002337198436,0.8536904179680261
caiman,0124477518,ipv6 core protocols implementa,li qing,0.8996170885289858,0.9378760907097208
alphacraze.com,0120884224,gmpls architecture and applications the morgan kaufmann series in networking,farrel adrian bryskin igor,0.9831052612305028,0.9844519280357896
alphacraze.com,0123694043,globus toolkit 4 programming java services the elsevier series in grid computing,sotomayor borja childers lisa,0.9831052612305028,0.9884695602155062
computer book works,0123116333,network security a practical approach the morgan kaufmann series in networking,harrington jan l,0.9266973223204114,0.9965229863126264
cobain llc,1558608346,content networking architecture protocols and practice the morgan kaufmann series in networking,markus hofmann leland r beaumont,0.9553688685585955,0.8837542297794793
speedy books shipping from usa!,0120884771,network algorithmics,george varghese,0.8495993743758783,0.9791621208920815
versandantiquariat robert a. mueller,012715051X,network protection and restoration techniques the morgan kaufmann series in networking,vasseur jeanphilippe demeester piet pickavet mario,0.9570752949543444,0.9287639758267239
alphacraze.com,1558609148,wireless sensor networks an information processing approach the morgan kaufmann series in networking,zhao feng guibas leonidas,0.9831052612305028,0.9406414214712175
macysbook,0125571895,routing flow and capacity design in communication and computer networks,michal pióro deepankar medhi,0.9371560802170795,0.9084898064626078
reliable book service,0124287514,communication networking an analytical approach,kumar anurag janjunath d kuri joy,0.9012242932665471,0.9580451930030853
book buyers,155860913X,the internet and its protocols a comparative approach,farrel adrian,0.9959524286563823,0.9959524286563823
caiman,1558608109,ipv6 2e,loshin peter,0.8996170885289858,0.9950054717232393
powell's  books,1558608281,modern cable television technology 2nd edition,ciciora walter,0.9257430697715145,0.7717911273584296
alphacraze.com,1558609342,bluetooth application programming with the java apis the morgan kaufmann series in networking,kumar c bala kline paul thompson tim,0.9831052612305028,0.9785339956983459
reliable book service,1558608591,policybased network management solutions for the next generation,strassner john,0.9012242932665471,0.9738651379689424
browns books,0120421712,network simulation experiments manual,aboelela emad,0.9373390621133753,0.9962355197197956
enjoystudy,155860832X,computer networks a systems approach 3rd edition the morgan kaufmann series in networking,peterson larry l davie bruce s,0.9766759766932226,0.9829188764587106
reliable book service,1558608877,network analysis architecture and design,mccabe james d,0.9012242932665471,0.9876996989440132
"the bookman, inc.",155860751X,mpls network management mibs tools and techniques,nadeau thomas d,0.906598584331616,0.9299823766145139
bobs books,155860782X,tcpip clearly explained fourth edition,loshinpeter,0.9211670314157427,0.9380924196968314
a1books,155860779X,developing ipbased services solutions for service providers and vendors,monique morrow kateel vijayananda,0.9107805611839029,0.8675485309451059
bookholders,1558606556,optical networks a practical perspective second edition the morgan kaufmann series in networking,rajiv ramaswami kumar sivarajan,0.9463406821173866,0.9948026970985766
book lovers usa,1558605460,telecommunications law in the internet age the morgan kaufmann series in networking,sharon k black,0.9217410349466749,0.8937727002793442
read-a-book,1558606084,internet qos architectures and mechanisms for quality of service,wang zheng,0.9987425754996297,0.9987425754996297
summerlee books,1558606459,multicast communication protocols and applications,wittmann ralph zitterbart martina,0.9734343067418256,0.9539140510276063
reliable book service,1558605746,high performance communication networks,walrand jean varaiya pravin varaiya p p,0.9012242932665471,0.8607510116262369
bookholders,1558605371,understanding networked applications a first course,david g messerschmitt,0.9463406821173866,0.9148463189862863
quartermelon,1558605711,integrated management of networked systems concepts architectures and their operational application,hegering heinzgerd neumair bernhard abeck sebastian,0.9282979715073033,0.8005197432029661
bobs books,1558605754,virtual private networks making the right connection,fowler,0.9211670314157427,0.882188773218384
"archives books, inc.",1558604588,wide area network design concepts tools for optimization the morgan kaufmann series in networking,robert cahn,0.9666888872891384,0.8444709786828893
caiman,0123704529,java data mining strategy stan,hornick mark f,0.8996170885289858,0.9565218952073087
a1books,0123735777,data preparation for data mining using sas,refaat mamdouh,0.9107805611839029,0.9261360222011157
caiman,0123735963,joe celkos sql puzzles answ,celko joe,0.8996170885289858,0.9409555178979365
caiman,0123694469,foundations of multidimensiona,samet hanan,0.8996170885289858,0.9981405711525775
caiman,0123695120,joe celkos data warehouse and analytical queries in sql,joe celko,0.8996170885289858,0.9835570084651168
movies with a smile,0120887983,data model patterns a metadata map,hay david c,0.9487572044461003,0.9981441736175347
alphacraze.com,1558607110,querying xml xquery xpath and sqlxml in context the morgan kaufmann series in data management systems the morgan kaufmann series in data management systems,melton jim buxton stephen,0.9831052612305028,0.9992427275715077
cobain llc,1558609016,data mining second edition second edition,jiawei han micheline kamber,0.9553688685585955,0.9819688761099378
textbookxdotcom,0126853525,database modeling and design logical design,teorey toby j lightstone sam nadeau tom,0.8293554590601047,0.9880051680344456
reliable book service,0120887991,moving objects databases,guting ralf hartmut schneider markus,0.9012242932665471,0.9750519131692365
cobain llc,0122205316,sql practical guide for developers the morgan kaufmann series in data management systems,michael j donahoo gregory d speegle,0.9553688685585955,0.9835124492745865
caiman,0123693799,joe celkos sql for smartie os,celko joe,0.8996170885289858,0.9935127773883075
reliable book service,0120884070,data mining practical machine learning tools and techniques,witten ian h frank eibe witten ih,0.9012242932665471,0.9865518657032605
reliable book service,0120887975,joe celkos sql programming style,celko joe,0.9012242932665471,0.9926764498537869
cobain llc,0121942759,fuzzy modeling and genetic algorithms for data mining and exploration,earl cox,0.9553688685585955,0.9959436884842644
a1books,0126445516,data modeling essentials third edition morgan kaufmann series in data management systems,graeme simsion graham witt,0.9107805611839029,0.9840349244156675
books2anywhere.com,0120455994,xml in data management,aiken peter allen david m,0.9588284623552487,0.9380136648032408
caiman,1558609202,joe celkos trees hierarchies,celko joe,0.8996170885289858,0.998391395694576
sarl culture-factory,1558609296,location based services,schiller,0.8356993882813973,0.8574884319543113
powell's  books,1558609180,how to build a business rules engine,chisholm malcolm,0.9257430697715145,0.9472799648920336
powell's  books,1558609075,xml for data architects designing for re,bean james,0.9257430697715145,0.9362622912751087
reliable book service,155860653X,business modeling and data mining,pyle dorian,0.9012242932665471,0.9807372057742709
blackwell online,1558609008,java web services architecture with cdrom,mcgovern james tyagi sameer mathew sunil,0.9459104696460843,0.8742732120854516
"the bookman, inc.",1558608761,sql clearly explained,harrington jan l,0.906598584331616,0.995561223553983
hyannisport books,1558608923,engineering global ecommerce sites,bean james,0.5959216944580729,0.8719975914940159
sarl culture-factory,1558608435,designing dataintensive web applications,ceri,0.8356993882813973,0.8744381881148668
reliable book service,1558607544,mining the web discovering knowledge from hypertext data,chakrabarti soumen,0.9012242932665471,0.9990352075971395
"ulrich books, llc",1558606777,advanced sql1999 understanding objectrelational and other advanced features,melton jim,0.8319526585922787,0.9665122712873792
book source,1558607536,database tuning principles experiments and troubleshooting techniques,shasha dennis bonnet philippe,0.9302343665232341,0.9302343665232341
odonnell's general store,1558608206,relational database design clearly explained,harrington jan l,0.9994866603851892,0.9994866603851892
sarl culture-factory,1558606890,information visualization in data mining and knowledge,usama fayyad,0.8356993882813973,0.641373187839333
caiman,1558605088,transactional info systems,vossen gottfried,0.8996170885289858,0.8716510323393483
a1books,1558605886,spatial databases with application to gis,philippe rigaux michel o scholl agnes voisard,0.9107805611839029,0.8281609079003834
"the bookman, inc.",1558604561,sql 1999 understanding relational language components,melton jim simon alan r,0.906598584331616,0.9344168225252594
"the bookman, inc.",1558606726,information modeling and relational databases from conceptual analysis to logical design,halpin terry,0.906598584331616,0.995786791218892
powell's  books,1558606424,component database systems,dittrich klaus r,0.9257430697715145,0.7449277836845286
"the bookman, inc.",1558606971,managing reference data in enterprise databases binding corporate data to the wider world,chisholm malcolm,0.906598584331616,0.6587263721703367
bobs books,155860684X,data warehousing using the walmart model,westermanpaul,0.9211670314157427,0.9048921422278775
paperback emporium,1558604383,database principles programming performance,oneil patrick oneil elizabeth,0.9756454463803523,0.9756454463803523
quartermelon,1558606475,the object data standard odmg 30,catell rick cattell r g g cattell r g,0.9282979715073033,0.7485483468523031
powell's  books,155860622X,data on the web from relations to semist,abiteboul serge,0.9257430697715145,0.8971845622194701
browns books,1558604324,joe celkos data and databases,celko joe,0.9373390621133753,0.9709834351245694
quartermelon,1558605290,data preparation for data mining,pyle dorian,0.9282979715073033,0.9808701987350495
carlo baroncini,1558605150,database design for smarties using uml for data modeling,muller robert j,0.9831866372983573,0.9680328141584343
a1books,155860216X,management of heterogeneous and autonomous database systems,ahmed elmagarmid,0.9107805611839029,0.6951720641592739
bookmantra.com,1558604820,a complete guide to db2 universal database ibms objectrelational database systems database 2,chamberlin don,0.8276050620873543,0.9251012732874333
paperbackshop-us,1558604340,principles of database query processing for advanc,yu c t meng weiyi yu clement t,0.9242906149786049,0.8344784290587416
azbooka,1558604537,joe celkos sql puzzles and answers the morgan kaufmann series in data management systems,celko joe,0.9964230014044384,0.9964230014044384
betterworld.com,1558604154,principles of transaction processing the morgan kaufmann series in data management systems,philip a bernstein eric newcomer,0.9316930926150601,0.9401244066146688
speedy books shipping from usa!,1558603484,distributed algorithms,nancy a lynch,0.8495993743758783,0.9574111132231088
a1books,1558603042,active database systems triggers and rules for advanced database processing,jennifer widom,0.9107805611839029,0.7314948919884579
betterworld.com,1558602712,query processing for advanced database systems the morgan kaufmann series in data management systems,johann christoph freytag david maier gottfried vossen,0.9316930926150601,0.7648038419431837
frugal media,1558602453,understanding the new sql a complete guide the morgan kaufmann series in data management systems,jim melton alan r simon,0.9481164415727065,0.9645835112486062
powell's  books,1558601902,transaction processing concepts techni,gray jim,0.9257430697715145,0.9065979798283261
caiman,1558601694,building an objectoriented da,bancilhon francois,0.8996170885289858,0.9347244934253108
paperbackshop-us,1558602143,database transaction models for advanced applicati,elmagarmid ahmed k,0.9242906149786049,0.9213208067127888
david's books,0125662513,the persona lifecycle keeping people in mind throughout product design,adlin tamara pruitt john,0.8868937511491464,0.987015640700938
bobs books,0120958112,costjustifying usability 2e,mayhewdeborah j,0.9211670314157427,0.8429770092737353
ashleyjohnson,0120884364,user interface design and evaluation the morgan kaufmann series in interactive technologies the morgan kaufmann series in interactive technologies,stone debbie jarrett caroline woodroffe mark minocha shailey,0.947929862047429,0.9214355842159375
a1books,1558609350,understanding your users a practical guide to user requirements methods tools and techniques,catherine courage kathy baxter,0.9107805611839029,0.9706172087027591
quartermelon,0123540518,rapid contextual design a howto guide to key techniques for usercentered design,wendell jessamyn holtzblatt karen wood shelley,0.9282979715073033,0.8679055040937828
a1books,1558607528,web application design handbook best practices for webbased software,susan fowler,0.9107805611839029,0.9234907198874955
browns books,1558609369,the the,ling richard c,0.9373390621133753,0.9661880710866958
"the bookman, inc.",1558608192,information visualization perception for design,ware colin,0.906598584331616,0.9976041657206983
a1books,1558608311,design complex problem solving,mirel barbara,0.9107805611839029,0.9906458065798084
browns books,1558608087,hci models theories and frameworks,carroll john m,0.9373390621133753,0.9439421573604271
elephantbooks.com,1558609156,the craft of information visualization readings and reflections the morgan kaufmann series in interactive technologies,benjamin b bederson ben shneiderman,0.8344383509698077,0.9130566493886269
powell's  books,1558608702,paper prototyping the fast easy way to,snyder carolyn,0.9257430697715145,0.9963634415894853
sarl culture-factory,1558606432,persuasive technology,fogg,0.8356993882813973,0.9689162450655322
buecherdackel,1558608214,coordinating user interfaces for consistency,nielsen jakob,0.9498470321643016,0.9714090409088009
powell's  books,1558606580,usability for the web designing web site,brinck tom,0.9257430697715145,0.9469865920959974
browns books,1558607129,usability engineering,rosson mary beth,0.9373390621133753,0.9589495430608205
"robert s. brooks, bookseller",1558606882,your wish is my command programming by example,lieberman henry,0.8654681994687873,0.928616311618899
a1books,1558605975,robots for kids exploring new technologies for learning,allison druin james hendler,0.9107805611839029,0.7202271773563154
william a. breitmaier,1558605827,gui bloopers donts and dos for software developers and web designers,johnson jeff,0.9986551790262688,0.9986551790262688
"pacific book exchange, llc",1558606009,information appliances and beyond the morgan kaufmann series in interactive technologies,bergman eric,0.9560755363671141,0.9583104791605841
gotbooks,1558605614,the usability engineering lifecycle a practitioners handbook for user interface design the morgan kaufmann series in interactive technologies,deborah j mayhew,0.9249149640674366,0.9528976415058269
quartermelon,1558605339,readings in information visualization using vision to think,card stuart mackinlay jock schneiderman ben,0.9282979715073033,0.9107790616507054
gotbooks,155860569X,web site usability the morgan kaufmann series in interactive technologies,jared spool tara scanlon carolyn snyder terri deangelo,0.9249149640674366,0.8178587782769418
red barn books,1558604189,developing user interfaces the morgan kaufmann series in interactive technologies,dan r olsen,0.9445707157381363,0.9635390943729867
a1books,1558604448,readings intelligent user interfaces,mark maybury wolfgang wahlster,0.9107805611839029,0.7183081913554563
quartermelon,1558604111,contextual design defining customercentered systems,beyer hugh holtzblatt karen,0.9282979715073033,0.957545172897598
kitabay,0125184085,multimedia and hypertext the internet and beyond the morgan kaufmann series in interactive technologies ser,nielsen jakob,0.9306429764281228,0.9862593985938828
caiman,0125184069,usability engineering os nd,nielsen jakob,0.8996170885289858,0.9997025368513439
henry's biz books,0123706092,web dragons inside the myths of search engine technology the morgan kaufmann series in multimedia and information systems,witten ian h gori marco numerico teresa,0.9823203825737403,0.9199278030825635
a1books,1558609245,understanding digital libraries the morgan kaufmann series in multimedia and information systems,michael lesk,0.9107805611839029,0.9844247014942045
powell's  books,155860829X,bioinformatics managing scientific data,lacroix zoe,0.9257430697715145,0.9309730836755107
"bookarama, inc",1558607900,how to build a digital library the morgan kaufmann series in multimedia and information systems,ian h witten david bainbridge,0.9025171484751584,0.8812653253908566
sunmark store,1558607145,digital watermarking principles practice the morgan kaufmann series in,ingemar cox matthew miller jeffrey bloom mathew miller,0.8836033429250405,0.8459665037290041
a1books,1558606513,readings in multimedia computing and networking,kevin jeffay,0.9107805611839029,0.7181739598212241
valorebooks,1558606246,nan,alberto del bimbo,0.6461458812665234,0.8418978679266895
ashleyjohnson,1558605703,managing gigabytes compressing and indexing documents and images the morgan kaufmann series in multimedia and information systems,witten ian h moffat alistair bell timothy c,0.947929862047429,0.827372671940077
caiman,1555583008,ms exchange server 2003 scalab,bijaoui pierre,0.8996170885289858,0.9958661984243403
powell's  books,1555583288,deploying linux on the desktop,haletky edward,0.9257430697715145,0.9937417076415426
browns books,0750661313,students essential guide tonet,grimer tony,0.9373390621133753,0.9559697190457708
powell's  books,1555583202,open source software implementation ma,kavanagh paul,0.9257430697715145,0.971187675300396
browns books,1555582435,open vms system management guide,baldwin lawrence,0.9373390621133753,0.8638198235630882
browns books,1555582737,linux and the unix philosophy,gancarz mike,0.9373390621133753,0.9885831153498926
paperbackworld.de,1555582761,unix for openvms users,richard holstein philip e bourne joseph mcmullen,0.9267988211560819,0.7505647089509575
bobs books,1555582990,leveraging wmi scripting using windows management instrumentation to solve windows management problems,lissoiralain,0.9211670314157427,0.9237480215659049
"the bookman, inc.",1555582818,getting started with open vms system management,miller david donald,0.906598584331616,0.8637133365749431
a1books,1555582672,linux and openvms interoperability tricks for old dogs new dogs and hot dogs with open systems,john robert wisniewski,0.9107805611839029,0.696468943023626
"the bookman, inc.",1555582664,understanding wmi scripting,lissoir alain,0.906598584331616,0.99411505796905
brettsbooks,1555582850,microsoftnet,stanley nigel,0.9095143460889125,0.7992303640697327
bobs books,1555582591,trucluster server handbook,fafrak,0.9211670314157427,0.85812352249053
davids antiquariat + www.catch-a-book.de,1555581595,openvms alpha internals and data structures memory management,goldenberg ruth e,0.9688144191006258,0.9843615780899382
bobs books,1555582745,tru64 unix troubleshooting diagnosing and correcting system problems,moore,0.9211670314157427,0.8256030955791868
browns books,1555582796,getting started with open vms,duffy michael,0.9373390621133753,0.9594537991605478
a1books,1555582532,clustering windows server a road map for enterprise solutions,gary mauler,0.9107805611839029,0.6984870964296768
powell's  books,1555582559,tru64 unix system administrators guide,cheek matthew,0.9257430697715145,0.8367613137500369
monk cabin books,012251341X,mac os x developers guide,jesse feiler,0.9336422601763328,0.8866065646369208
universalathenaeum,0750673540,pocket pc clear simple clear simple digital,craig peacock,0.9606553803975723,0.9703268158593384
looksgoodbooks,1555582400,mission critical active directory architecting a secure scalable infrastructure,balladelli micky de clercq jan,0.8763179565525764,0.8914951463286322
powell's  books,1555582273,tru64 unix file system administration hd,hancock steve,0.9257430697715145,0.929354886576177
bookmantra.com,1558604960,linkers and loaders,levine john r,0.8276050620873543,0.9960231354509025
bookbrothers.net,1555581994,digital unix system administrators guide hp technologies,cheek matthew,0.8680938369199692,0.8521460924054909
a1books,1555581552,unix for openvms users,richard holstein,0.9107805611839029,0.659956066222257
dotcom liquidators / dc 1,1555582036,openvms users guide,holmay patrick,0.8246644099707167,0.9786613888708511
bookbuyers online,1555582028,alpha architecture reference manual third edition hp technologies,alpha architecture committee,0.8988280978274786,0.7086990401864868
philip weiss auctions,1555581579,open vms operating system concepts second edition,miller david donald,0.7543979871419861,0.7543979871419861
oak hill books of austin,1555581269,openvms performance management hp technologies,sethi joginder,0.9752871270685652,0.993091391030981
scrooge and marley books,1555581234,the unix philosophy,gancarz mike,0.9465780688844827,0.953254216133458
a1books,0750679999,electronic security systems a managers guide to evaluating and selecting system solutions,pearson robert,0.9107805611839029,0.5854950384995075
a1books,0750679298,hightechnologycrime investigatorandaposs handbook establishing and managing a hightechcrime investigative program,kovacich gerald l jones andy,0.9107805611839029,0.9398215741674394
a1books,155558344X,securing the hp nonstop server in the open systems world tcpip oss and sql,xypro technology corp,0.9107805611839029,0.9115165462963352
textbookxdotcom,1555583393,business continuity and disaster recovery for infosec managers,rittinghouse john w ransome james f,0.8293554590601047,0.9412248981263357
a1books,0750678038,security education awareness and training seat from theory to practice,carl roper dr lynn fischer joseph a grau,0.9107805611839029,0.877405253653374
betterworld.com,0124730515,computergraphic facial reconstruction,john g clement murray k marks,0.9316930926150601,0.9682380839795586
paperbackworld.de,1555583385,im instant messaging security,john rittinghouse james ransome,0.9267988211560819,0.911264042374389
movies with a smile,0750677465,bulletproof wireless security gsm umts 80211 and ad hoc security,chandra praphul,0.9487572044461003,0.9991613342963415
reliable book service,1555583342,implementing database security and auditing a guide for dbas information secruity administrators and auditors,bennatan ron,0.9012242932665471,0.9922748725402176
alphacraze.com,0750677953,risk management for computer security protecting your network information assets,jones andy ashenden debi,0.9831052612305028,0.9775270926184798
thebookcom,1555582974,firewalls jumpstart for network and systems administrators,vacca john r,0.9386629220301413,0.8968002567488826
browns books,1555583326,voice over internet protocol voip security,ransome james f,0.9373390621133753,0.9326422856558233
firstclassbooks,0121631052,investigating child exploitation and pornography the internet law and forensic science,monique ferraro eoghan casey,0.9110552454815452,0.9359437468609557
universalathenaeum,0750678488,trojans worms and spyware a computer security professionals guide to malicious code,michael erbschloe,0.9606553803975723,0.9978627316694011
collegebooksdirect.com,0121631044,digital evidence and computer crime forensic science computers and the internet,casey eoghan,0.9358603987009935,0.9995186469669421
